filter_name,sample_index,true_label,clean_pred,adv_pred,filtered_clean_pred,filtered_adv_pred,detected,corrected,false_positive,discarded_clean_error,discarded_attack_failed,discard_reason
nonuniform_quantization,3672,4,4,6,1,4,True,True,True,False,False,
nonuniform_quantization,3673,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3674,8,8,5,1,8,True,True,True,False,False,
nonuniform_quantization,3675,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3676,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3677,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3678,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3679,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3680,0,0,5,1,0,True,True,True,False,False,
nonuniform_quantization,3681,2,2,8,1,8,False,False,True,False,False,
nonuniform_quantization,3682,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3683,6,6,8,1,6,True,True,True,False,False,
nonuniform_quantization,3684,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3685,4,4,3,1,4,True,True,True,False,False,
nonuniform_quantization,3686,3,3,3,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3687,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3688,6,6,8,1,8,False,False,True,False,False,
nonuniform_quantization,3689,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3690,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3691,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3692,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3693,9,9,9,1,9,False,True,True,False,True,attack_failed
nonuniform_quantization,3694,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3695,0,0,0,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3696,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3697,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3698,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3699,1,1,2,1,1,True,True,False,False,False,
nonuniform_quantization,3700,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3701,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3702,5,5,4,1,5,True,True,True,False,False,
nonuniform_quantization,3703,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3704,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,3705,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3706,0,0,2,1,0,True,True,True,False,False,
nonuniform_quantization,3707,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3708,8,8,8,8,8,False,True,False,False,True,attack_failed
nonuniform_quantization,3709,9,9,3,1,9,True,True,True,False,False,
nonuniform_quantization,3710,0,0,2,1,2,False,False,True,False,False,
nonuniform_quantization,3711,9,9,4,1,9,True,True,True,False,False,
nonuniform_quantization,3712,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3713,7,7,5,1,7,True,True,True,False,False,
nonuniform_quantization,3714,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3715,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3716,9,9,3,1,8,True,False,True,False,False,
nonuniform_quantization,3717,3,3,8,1,8,False,False,True,False,False,
nonuniform_quantization,3718,4,4,3,1,8,True,False,True,False,False,
nonuniform_quantization,3719,7,7,8,1,7,True,True,True,False,False,
nonuniform_quantization,3720,7,7,3,1,7,True,True,True,False,False,
nonuniform_quantization,3721,7,7,1,1,7,True,True,True,False,False,
nonuniform_quantization,3722,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3723,9,9,2,1,8,True,False,True,False,False,
nonuniform_quantization,3724,0,0,2,1,0,True,True,True,False,False,
nonuniform_quantization,3725,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3726,4,4,9,1,9,False,False,True,False,False,
nonuniform_quantization,3727,8,8,9,1,8,True,True,True,False,False,
nonuniform_quantization,3728,4,4,3,1,4,True,True,True,False,False,
nonuniform_quantization,3729,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3730,7,7,9,1,9,False,False,True,False,False,
nonuniform_quantization,3731,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3732,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3733,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3734,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3735,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3736,7,7,3,1,7,True,True,True,False,False,
nonuniform_quantization,3737,8,8,5,1,8,True,True,True,False,False,
nonuniform_quantization,3738,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,3739,3,3,2,1,3,True,True,True,False,False,
nonuniform_quantization,3740,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,3741,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3742,3,3,9,1,3,True,True,True,False,False,
nonuniform_quantization,3743,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3744,6,6,5,6,6,True,True,False,False,False,
nonuniform_quantization,3745,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3746,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3747,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3748,6,6,8,1,6,True,True,True,False,False,
nonuniform_quantization,3749,6,6,4,1,6,True,True,True,False,False,
nonuniform_quantization,3750,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3751,7,7,5,1,2,True,False,True,False,False,
nonuniform_quantization,3752,4,4,7,1,4,True,True,True,False,False,
nonuniform_quantization,3753,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3754,5,5,9,1,5,True,True,True,False,False,
nonuniform_quantization,3755,9,9,2,1,8,True,False,True,False,False,
nonuniform_quantization,3756,5,5,9,1,5,True,True,True,False,False,
nonuniform_quantization,3757,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3758,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3759,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3760,9,9,9,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3761,1,1,2,1,1,True,True,False,False,False,
nonuniform_quantization,3762,6,8,6,1,8,True,False,True,True,False,clean_error
nonuniform_quantization,3763,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3764,0,0,7,1,0,True,True,True,False,False,
nonuniform_quantization,3765,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3766,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,3767,7,7,2,1,2,False,False,True,False,False,
nonuniform_quantization,3768,0,0,0,8,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3769,3,3,3,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3770,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3771,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3772,2,2,7,2,2,True,True,False,False,False,
nonuniform_quantization,3773,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3774,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3775,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3776,5,5,8,1,8,False,False,True,False,False,
nonuniform_quantization,3777,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3778,5,5,2,1,5,True,True,True,False,False,
nonuniform_quantization,3779,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3780,4,6,4,1,4,False,True,True,True,False,clean_error
nonuniform_quantization,3781,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3782,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3783,9,9,9,1,9,False,True,True,False,True,attack_failed
nonuniform_quantization,3784,1,1,3,1,8,True,False,False,False,False,
nonuniform_quantization,3785,2,2,1,1,2,True,True,True,False,False,
nonuniform_quantization,3786,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3787,3,3,3,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3788,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3789,1,1,3,1,8,True,False,False,False,False,
nonuniform_quantization,3790,0,0,5,1,0,True,True,True,False,False,
nonuniform_quantization,3791,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3792,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3793,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3794,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3795,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3796,2,2,1,1,8,True,False,True,False,False,
nonuniform_quantization,3797,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3798,9,9,9,1,9,False,True,True,False,True,attack_failed
nonuniform_quantization,3799,7,7,2,1,7,True,True,True,False,False,
nonuniform_quantization,3800,6,6,3,1,6,True,True,True,False,False,
nonuniform_quantization,3801,6,6,0,1,6,True,True,True,False,False,
nonuniform_quantization,3802,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3803,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3804,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3805,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3806,5,5,8,1,8,False,False,True,False,False,
nonuniform_quantization,3807,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,3808,7,2,8,1,8,False,False,True,True,False,clean_error
nonuniform_quantization,3809,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3810,5,5,8,1,5,True,True,True,False,False,
nonuniform_quantization,3811,2,2,3,1,8,True,False,True,False,False,
nonuniform_quantization,3812,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3813,8,8,5,1,8,True,True,True,False,False,
nonuniform_quantization,3814,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3815,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3816,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3817,2,2,4,2,2,True,True,False,False,False,
nonuniform_quantization,3818,0,0,4,1,6,True,False,True,False,False,
nonuniform_quantization,3819,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3820,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3821,9,9,4,1,4,False,False,True,False,False,
nonuniform_quantization,3822,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3823,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3824,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3825,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3826,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3827,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3828,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3829,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,3830,0,0,0,0,0,False,True,False,False,True,attack_failed
nonuniform_quantization,3831,9,9,8,1,8,False,False,True,False,False,
nonuniform_quantization,3832,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3833,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3834,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3835,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3836,7,7,8,1,7,True,True,True,False,False,
nonuniform_quantization,3837,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3838,7,7,8,1,8,False,False,True,False,False,
nonuniform_quantization,3839,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3840,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3841,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3842,9,9,4,1,9,True,True,True,False,False,
nonuniform_quantization,3843,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3844,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3845,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,3846,6,6,1,1,6,True,True,True,False,False,
nonuniform_quantization,3847,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3848,7,7,3,1,7,True,True,True,False,False,
nonuniform_quantization,3849,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3850,9,9,4,1,9,True,True,True,False,False,
nonuniform_quantization,3851,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3852,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3853,6,0,8,1,8,False,False,True,True,False,clean_error
nonuniform_quantization,3854,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3855,5,5,5,1,8,True,False,True,False,True,attack_failed
nonuniform_quantization,3856,9,9,3,1,9,True,True,True,False,False,
nonuniform_quantization,3857,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3858,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3859,9,9,8,1,9,True,True,True,False,False,
nonuniform_quantization,3860,5,5,8,1,5,True,True,True,False,False,
nonuniform_quantization,3861,9,9,3,1,9,True,True,True,False,False,
nonuniform_quantization,3862,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3863,5,5,5,5,5,False,True,False,False,True,attack_failed
nonuniform_quantization,3864,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3865,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3866,1,1,8,1,1,True,True,False,False,False,
nonuniform_quantization,3867,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3868,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3869,9,4,9,1,8,True,False,True,True,False,clean_error
nonuniform_quantization,3870,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3871,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3872,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3873,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3874,9,9,2,1,9,True,True,True,False,False,
nonuniform_quantization,3875,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3876,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3877,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3878,7,7,3,7,7,True,True,False,False,False,
nonuniform_quantization,3879,9,9,2,1,9,True,True,True,False,False,
nonuniform_quantization,3880,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3881,9,9,7,7,7,False,False,True,False,False,
nonuniform_quantization,3882,8,8,8,8,8,False,True,False,False,True,attack_failed
nonuniform_quantization,3883,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3884,9,9,8,1,9,True,True,True,False,False,
nonuniform_quantization,3885,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3886,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,3887,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3888,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3889,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3890,5,5,3,5,8,True,False,False,False,False,
nonuniform_quantization,3891,9,9,8,1,8,False,False,True,False,False,
nonuniform_quantization,3892,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3893,5,5,0,1,5,True,True,True,False,False,
nonuniform_quantization,3894,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3895,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3896,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3897,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3898,5,5,3,1,5,True,True,True,False,False,
nonuniform_quantization,3899,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3900,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3901,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3902,5,5,2,1,5,True,True,True,False,False,
nonuniform_quantization,3903,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3904,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3905,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3906,1,1,3,1,3,False,False,False,False,False,
nonuniform_quantization,3907,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3908,6,6,8,1,6,True,True,True,False,False,
nonuniform_quantization,3909,2,2,7,1,2,True,True,True,False,False,
nonuniform_quantization,3910,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3911,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3912,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3913,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3914,6,6,2,1,6,True,True,True,False,False,
nonuniform_quantization,3915,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3916,3,3,8,1,3,True,True,True,False,False,
nonuniform_quantization,3917,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3918,5,5,3,1,5,True,True,True,False,False,
nonuniform_quantization,3919,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3920,7,7,3,1,7,True,True,True,False,False,
nonuniform_quantization,3921,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3922,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3923,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3924,9,9,8,1,9,True,True,True,False,False,
nonuniform_quantization,3925,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3926,9,9,3,1,8,True,False,True,False,False,
nonuniform_quantization,3927,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3928,5,5,8,1,8,False,False,True,False,False,
nonuniform_quantization,3929,5,5,8,1,5,True,True,True,False,False,
nonuniform_quantization,3930,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3931,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3932,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3933,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3934,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3935,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3936,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3937,1,1,7,1,1,True,True,False,False,False,
nonuniform_quantization,3938,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3939,6,6,9,1,6,True,True,True,False,False,
nonuniform_quantization,3940,0,0,9,1,0,True,True,True,False,False,
nonuniform_quantization,3941,4,6,4,1,4,False,True,True,True,False,clean_error
nonuniform_quantization,3942,0,0,7,1,0,True,True,True,False,False,
nonuniform_quantization,3943,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,3944,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3945,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3946,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,3947,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3948,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3949,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3950,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3951,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3952,5,5,3,1,5,True,True,True,False,False,
nonuniform_quantization,3953,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3954,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,3955,5,5,5,5,5,False,True,False,False,True,attack_failed
nonuniform_quantization,3956,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,3957,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3958,2,2,8,1,2,True,True,True,False,False,
nonuniform_quantization,3959,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3960,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3961,6,6,8,6,6,True,True,False,False,False,
nonuniform_quantization,3962,3,3,8,1,3,True,True,True,False,False,
nonuniform_quantization,3963,2,2,2,1,2,False,True,True,False,True,attack_failed
nonuniform_quantization,3964,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3965,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,3966,9,9,9,1,9,False,True,True,False,True,attack_failed
nonuniform_quantization,3967,9,9,7,1,7,False,False,True,False,False,
nonuniform_quantization,3968,5,5,3,1,3,False,False,True,False,False,
nonuniform_quantization,3969,7,7,3,1,7,True,True,True,False,False,
nonuniform_quantization,3970,9,9,4,8,8,True,False,True,False,False,
nonuniform_quantization,3971,4,4,8,1,8,False,False,True,False,False,
nonuniform_quantization,3972,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3973,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3974,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,3975,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,3976,7,7,1,1,7,True,True,True,False,False,
nonuniform_quantization,3977,3,3,8,1,3,True,True,True,False,False,
nonuniform_quantization,3978,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3979,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3980,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3981,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,3982,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,3983,1,1,4,1,1,True,True,False,False,False,
nonuniform_quantization,3984,9,9,8,1,8,False,False,True,False,False,
nonuniform_quantization,3985,9,9,4,1,4,False,False,True,False,False,
nonuniform_quantization,3986,2,2,1,1,2,True,True,True,False,False,
nonuniform_quantization,3987,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,3988,8,8,2,1,8,True,True,True,False,False,
nonuniform_quantization,3989,0,0,6,1,0,True,True,True,False,False,
nonuniform_quantization,3990,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,3991,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,3992,9,9,3,1,9,True,True,True,False,False,
nonuniform_quantization,3993,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,3994,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,3995,3,3,5,1,5,False,False,True,False,False,
nonuniform_quantization,3996,4,4,7,1,4,True,True,True,False,False,
nonuniform_quantization,3997,7,7,5,1,7,True,True,True,False,False,
nonuniform_quantization,3998,4,4,6,1,4,True,True,True,False,False,
nonuniform_quantization,3999,9,9,9,9,9,False,True,False,False,True,attack_failed
nonuniform_quantization,4000,9,9,8,1,9,True,True,True,False,False,
nonuniform_quantization,4001,4,4,9,1,9,False,False,True,False,False,
nonuniform_quantization,4002,3,3,8,1,8,False,False,True,False,False,
nonuniform_quantization,4003,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,4004,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,4005,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4006,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4007,7,7,5,1,8,True,False,True,False,False,
nonuniform_quantization,4008,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,4009,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,4010,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,4011,8,8,3,1,8,True,True,True,False,False,
nonuniform_quantization,4012,4,4,9,1,4,True,True,True,False,False,
nonuniform_quantization,4013,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4014,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,4015,9,9,3,1,5,True,False,True,False,False,
nonuniform_quantization,4016,9,9,9,1,9,False,True,True,False,True,attack_failed
nonuniform_quantization,4017,4,4,8,1,8,False,False,True,False,False,
nonuniform_quantization,4018,3,3,5,1,3,True,True,True,False,False,
nonuniform_quantization,4019,6,6,2,1,6,True,True,True,False,False,
nonuniform_quantization,4020,8,8,8,1,8,False,True,True,False,True,attack_failed
nonuniform_quantization,4021,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4022,6,6,5,1,6,True,True,True,False,False,
nonuniform_quantization,4023,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,4024,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,4025,1,1,3,1,1,True,True,False,False,False,
nonuniform_quantization,4026,3,3,3,1,3,False,True,True,False,True,attack_failed
nonuniform_quantization,4027,7,7,1,1,1,False,False,True,False,False,
nonuniform_quantization,4028,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,4029,4,4,8,1,4,True,True,True,False,False,
nonuniform_quantization,4030,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,4031,5,5,8,5,5,True,True,False,False,False,
nonuniform_quantization,4032,1,1,1,1,8,True,False,False,False,True,attack_failed
nonuniform_quantization,4033,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,4034,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,4035,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4036,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4037,6,6,8,1,8,False,False,True,False,False,
nonuniform_quantization,4038,2,2,3,1,2,True,True,True,False,False,
nonuniform_quantization,4039,1,1,1,1,1,False,True,False,False,True,attack_failed
nonuniform_quantization,4040,9,9,4,1,9,True,True,True,False,False,
nonuniform_quantization,4041,8,8,8,8,8,False,True,False,False,True,attack_failed
nonuniform_quantization,4042,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,4043,0,0,0,1,0,False,True,True,False,True,attack_failed
nonuniform_quantization,4044,3,3,5,1,5,False,False,True,False,False,
nonuniform_quantization,4045,6,6,5,6,6,True,True,False,False,False,
nonuniform_quantization,4046,4,4,4,1,4,False,True,True,False,True,attack_failed
nonuniform_quantization,4047,9,9,7,1,9,True,True,True,False,False,
nonuniform_quantization,4048,0,0,9,1,0,True,True,True,False,False,
nonuniform_quantization,4049,7,7,7,1,7,False,True,True,False,True,attack_failed
nonuniform_quantization,4050,1,1,2,1,1,True,True,False,False,False,
nonuniform_quantization,4051,6,6,6,1,6,False,True,True,False,True,attack_failed
nonuniform_quantization,4052,5,5,3,1,5,True,True,True,False,False,
nonuniform_quantization,4053,7,7,9,1,7,True,True,True,False,False,
nonuniform_quantization,4054,5,5,5,1,5,False,True,True,False,True,attack_failed
nonuniform_quantization,4055,2,2,3,1,2,True,True,True,False,False,
